Date,USD,VIX
8/13/2018,1200.35,14.78
8/14/2018,1197.00,13.31
8/15/2018,1182.00,14.64
8/16/2018,1180.40,13.45
8/17/2018,1178.40,12.64
8/20/2018,1184.35,12.49
8/21/2018,1190.95,12.86
8/22/2018,1196.65,12.25
8/23/2018,1192.35,12.41
8/24/2018,1197.70,11.99
8/27/2018,1197.70,12.16
8/28/2018,1212.25,12.50
8/29/2018,1204.20,12.25
8/30/2018,1197.30,13.53
8/31/2018,1202.45,12.86
9/3/2018,1200.05,12.86
9/4/2018,1190.85,13.16
9/5/2018,1196.70,13.91
9/6/2018,1205.15,14.65
9/7/2018,1198.90,14.88
9/10/2018,1196.60,14.16
9/11/2018,1189.85,13.22
9/12/2018,1195.60,13.14
9/13/2018,1209.80,12.37
9/14/2018,1201.95,12.07
9/17/2018,1201.90,13.68
9/18/2018,1200.20,12.79
9/19/2018,1203.30,11.75
9/20/2018,1208.35,11.80
9/21/2018,1198.70,11.68
9/24/2018,1202.75,12.20
9/25/2018,1201.90,12.42
9/26/2018,1194.25,12.89
9/27/2018,1185.40,12.41
9/28/2018,1187.25,12.12
10/1/2018,1189.35,12.00
10/2/2018,1204.70,12.05
10/3/2018,1201.20,11.61
10/4/2018,1203.45,14.22
10/5/2018,1203.80,14.82
10/8/2018,1186.95,15.69
10/9/2018,1185.55,15.95
10/10/2018,1188.60,22.96
10/11/2018,1205.55,24.98
10/12/2018,1219.75,21.31
10/15/2018,1229.95,21.30
10/16/2018,1230.70,17.62
10/17/2018,1229.05,17.40
10/18/2018,1223.00,20.06
10/19/2018,1227.85,19.89
10/22/2018,1222.30,19.64
10/23/2018,1235.95,20.71
10/24/2018,1230.55,25.23
10/25/2018,1230.80,24.22
10/26/2018,1233.85,24.16
10/29/2018,1230.80,24.70
10/30/2018,1225.40,23.35
10/31/2018,1214.95,21.23
11/1/2018,1231.15,19.34
11/2/2018,1232.10,19.51
11/5/2018,1232.25,19.96
11/6/2018,1231.60,19.91
11/7/2018,1229.95,16.36
11/8/2018,1224.15,16.72
11/9/2018,1211.40,17.36
11/12/2018,1205.55,20.45
11/13/2018,1202.10,20.02
11/14/2018,1203.25,21.25
11/15/2018,1211.85,19.98
11/16/2018,1222.40,18.14
11/19/2018,1221.60,20.10
11/20/2018,1223.00,22.48
11/21/2018,1226.10,20.80
11/22/2018,1227.05,20.80
11/23/2018,1223.65,21.52
11/26/2018,1223.40,18.90
11/27/2018,1221.20,19.02
11/28/2018,1213.25,18.49
11/29/2018,1226.25,18.79
11/30/2018,1217.55,18.07
12/3/2018,1230.30,16.44
12/4/2018,1240.30,20.74
12/5/2018,1235.90,20.74
12/6/2018,1242.55,21.19
12/7/2018,1243.30,23.23
12/10/2018,1245.35,22.64
12/11/2018,1245.30,21.76
12/12/2018,1245.75,21.46
12/13/2018,1242.75,20.65
12/14/2018,1235.35,21.63
12/17/2018,1241.65,24.52
12/18/2018,1246.30,25.58
12/19/2018,1255.00,25.58
12/20/2018,1259.75,28.38
12/21/2018,1258.15,30.11
12/24/2018,1258.15,36.07
12/25/2018,1258.15,36.07
12/26/2018,1258.15,30.41
12/27/2018,1268.00,29.96
12/28/2018,1279.00,28.34
12/31/2018,1279.00,25.42
1/1/2019,1279.00,25.42
1/2/2019,1282.90,23.22
1/3/2019,1290.45,25.45
1/4/2019,1279.90,21.38
1/7/2019,1292.20,21.40
1/8/2019,1286.45,20.47
1/9/2019,1288.60,19.98
1/10/2019,1291.90,19.50
1/11/2019,1288.95,18.19
1/14/2019,1292.75,19.07
1/15/2019,1294.40,18.60
1/16/2019,1292.30,19.04
1/17/2019,1290.70,18.06
1/18/2019,1284.20,17.80
1/21/2019,1279.55,17.80
1/22/2019,1282.10,20.80
1/23/2019,1279.80,19.52
1/24/2019,1283.70,18.89
1/25/2019,1293.90,17.42
1/28/2019,1302.15,18.87
1/29/2019,1307.55,19.13
1/30/2019,1310.70,17.66
1/31/2019,1323.25,16.57
2/1/2019,1318.70,16.14
2/4/2019,1312.15,15.73
2/5/2019,1314.20,15.57
2/6/2019,1312.40,15.38
2/7/2019,1310.00,16.37
2/8/2019,1314.85,15.72
2/11/2019,1306.40,15.97
2/12/2019,1310.00,15.43
2/13/2019,1312.80,15.65
2/14/2019,1311.45,16.22
2/15/2019,1316.55,14.91
2/18/2019,1325.50,14.91
2/19/2019,1334.15,14.88
2/20/2019,1343.75,14.02
2/21/2019,1331.25,14.46
2/22/2019,1329.05,13.51
2/25/2019,1331.05,14.85
2/26/2019,1325.05,15.17
2/27/2019,1322.85,14.70
2/28/2019,1319.15,14.78
3/1/2019,1311.95,13.57
3/4/2019,1285.40,14.63
3/5/2019,1283.80,14.74
3/6/2019,1285.85,15.74
3/7/2019,1285.30,16.59
3/8/2019,1296.75,16.05
3/11/2019,1292.75,14.33
3/12/2019,1297.05,13.77
3/13/2019,1306.95,13.41
3/14/2019,1295.55,13.50
3/15/2019,1303.50,12.88
3/18/2019,1305.60,13.10
3/19/2019,1307.70,13.56
3/20/2019,1303.70,13.91
3/21/2019,1309.60,13.63
3/22/2019,1311.30,16.48
3/25/2019,1319.55,16.33
3/26/2019,1316.30,14.68
3/27/2019,1309.70,15.15
3/28/2019,1295.15,14.43
3/29/2019,1295.40,13.71
4/1/2019,1293.50,13.40
4/2/2019,1290.30,13.36
4/3/2019,1290.45,13.74
4/4/2019,1283.15,13.58
4/5/2019,1288.45,12.82
4/8/2019,1300.00,13.18
4/9/2019,1303.00,14.28
4/10/2019,1305.45,13.30
4/11/2019,1298.80,13.02
4/12/2019,1294.30,12.01
4/15/2019,1285.65,12.32
4/16/2019,1276.35,12.18
4/17/2019,1275.85,12.60
4/18/2019,1275.70,12.09
4/19/2019,1275.70,12.09
4/22/2019,1275.70,12.42
4/23/2019,1269.50,12.28
4/24/2019,1271.65,13.14
4/25/2019,1280.80,13.25
4/26/2019,1284.20,12.73
4/29/2019,1279.50,13.11
4/30/2019,1282.30,13.12
5/1/2019,1283.80,14.80
5/2/2019,1270.95,14.42
5/3/2019,1278.55,12.87
5/6/2019,1278.55,15.44
5/7/2019,1281.20,19.32
5/8/2019,1285.20,19.40
5/9/2019,1286.10,19.10
5/10/2019,1287.10,16.04
5/13/2019,1295.60,20.55
5/14/2019,1298.40,18.06
5/15/2019,1299.10,16.44
5/16/2019,1291.70,15.29
5/17/2019,1280.80,15.96
5/20/2019,1276.85,16.31
5/21/2019,1271.15,14.95
5/22/2019,1273.80,14.75
5/23/2019,1283.65,16.92
5/24/2019,1282.50,15.85
5/27/2019,1282.50,15.85
5/28/2019,1278.30,17.50
5/29/2019,1281.65,17.90
5/30/2019,1280.95,17.30
5/31/2019,1295.55,18.71
6/3/2019,1317.10,18.86
6/4/2019,1324.25,16.97
6/5/2019,1335.05,16.09
6/6/2019,1335.50,15.93
6/7/2019,1340.65,16.30
6/10/2019,1328.60,15.94
6/11/2019,1324.30,15.99
6/12/2019,1332.35,15.91
6/13/2019,1335.90,15.82
6/14/2019,1351.25,15.28
6/17/2019,1341.30,15.35
6/18/2019,1341.35,15.15
6/19/2019,1344.05,14.33
6/20/2019,1379.50,14.75
6/21/2019,1397.15,15.40
6/24/2019,1405.70,15.26
6/25/2019,1431.40,16.28
6/26/2019,1403.95,16.21
6/27/2019,1402.50,15.82
6/28/2019,1409.00,15.08
7/1/2019,1390.10,14.06
7/2/2019,1391.05,12.93
7/3/2019,1413.50,12.57
7/4/2019,1414.90,12.57
7/5/2019,1388.65,13.28
7/8/2019,1400.10,13.96
7/9/2019,1391.55,14.09
7/10/2019,1408.30,13.03
7/11/2019,1413.75,12.93
7/12/2019,1407.60,12.39
7/15/2019,1412.40,12.68
7/16/2019,1409.85,12.86
7/17/2019,1410.35,13.97
7/18/2019,1417.45,13.53
7/19/2019,1439.70,14.45
7/22/2019,1427.75,13.53
7/23/2019,1425.55,12.61
7/24/2019,1426.95,12.07
7/25/2019,1416.10,12.74
7/26/2019,1420.40,12.16
7/29/2019,1419.05,12.83
7/30/2019,1425.90,13.94
7/31/2019,1427.55,16.12
8/1/2019,1406.80,17.87
8/2/2019,1441.75,17.61
8/5/2019,1465.25,24.59
8/6/2019,1465.25,20.17
8/7/2019,1506.05,19.49
8/8/2019,1495.75,16.91
8/9/2019,1497.70,17.97
8/12/2019,1504.70,21.09
8/13/2019,1498.40,17.52
8/14/2019,1513.25,22.10
8/15/2019,1515.65,21.18
8/16/2019,1515.25,18.47
8/19/2019,1496.60,16.88
8/20/2019,1504.55,17.50
8/21/2019,1503.25,15.80
8/22/2019,1502.05,16.68
8/23/2019,1503.80,19.87
8/26/2019,1503.80,19.32
8/27/2019,1532.95,20.31
8/28/2019,1537.15,19.35
8/29/2019,1540.20,17.88
8/30/2019,1528.40,18.98
9/2/2019,1525.95,18.98
9/3/2019,1537.85,19.66
9/4/2019,1546.10,17.33
9/5/2019,1529.10,16.27
9/6/2019,1523.70,15.00
9/9/2019,1509.20,15.27
9/10/2019,1498.25,15.20
9/11/2019,1490.65,14.61
9/12/2019,1515.20,14.22
9/13/2019,1503.10,13.74
9/16/2019,1497.20,14.67
9/17/2019,1502.10,14.44
9/18/2019,1503.50,13.95
9/19/2019,1500.70,14.05
9/20/2019,1501.90,15.32
9/23/2019,1522.10,14.91
9/24/2019,1520.65,17.05
9/25/2019,1528.75,15.96
9/26/2019,1506.40,16.07
9/27/2019,1489.90,17.22
9/30/2019,1485.30,16.24
10/1/2019,1473.45,18.56
10/2/2019,1492.60,20.56
10/3/2019,1517.10,19.12
10/4/2019,1499.15,17.04
10/7/2019,1501.25,17.86
10/8/2019,1505.85,20.28
10/9/2019,1507.25,18.64
10/10/2019,1494.80,17.57
10/11/2019,1479.15,15.58
10/14/2019,1490.60,14.57
10/15/2019,1487.80,13.54
10/16/2019,1485.10,13.68
10/17/2019,1492.65,13.79
10/18/2019,1490.00,14.25
10/21/2019,1491.65,14.00
10/22/2019,1485.35,14.46
10/23/2019,1494.45,14.01
10/24/2019,1496.55,13.71
10/25/2019,1513.45,12.65
10/28/2019,1492.40,13.11
10/29/2019,1486.75,13.20
10/30/2019,1492.10,12.33
10/31/2019,1510.95,13.22
11/1/2019,1508.80,12.30
11/4/2019,1509.45,12.83
11/5/2019,1488.95,13.10
11/6/2019,1486.05,12.62
11/7/2019,1484.25,12.73
11/8/2019,1464.15,12.07
11/11/2019,1458.70,12.69
11/12/2019,1452.05,12.68
11/13/2019,1462.90,13.00
11/14/2019,1466.65,13.05
11/15/2019,1466.90,12.05
11/18/2019,1467.65,12.46
11/19/2019,1468.45,12.86
11/20/2019,1471.70,12.78
11/21/2019,1467.05,13.13
11/22/2019,1464.45,12.34
11/25/2019,1458.40,11.87
11/26/2019,1454.65,11.54
11/27/2019,1454.35,11.75
11/28/2019,1454.65,11.75
11/29/2019,1460.15,12.62
12/2/2019,1461.15,14.91
12/3/2019,1477.30,15.96
12/4/2019,1475.10,14.80
12/5/2019,1475.95,14.52
12/6/2019,1459.65,13.62
12/9/2019,1461.70,15.86
12/10/2019,1464.95,15.68
12/11/2019,1466.80,14.99
12/12/2019,1467.80,13.94
12/13/2019,1466.60,12.63
12/16/2019,1477.90,12.14
12/17/2019,1475.80,12.29
12/18/2019,1474.05,12.58
12/19/2019,1476.70,12.50
12/20/2019,1479.00,12.51
12/23/2019,1482.10,12.61
12/24/2019,1482.10,12.67
12/25/2019,1482.10,12.67
12/26/2019,1482.10,12.65
12/27/2019,1511.50,13.43
12/30/2019,1514.75,14.82
12/31/2019,1514.75,13.78
1/1/2020,1514.75,13.78
1/2/2020,1527.10,12.47
1/3/2020,1548.75,14.02
1/6/2020,1573.10,13.85
1/7/2020,1567.85,13.79
1/8/2020,1571.95,13.45
1/9/2020,1550.75,12.54
1/10/2020,1553.60,12.56
1/13/2020,1549.90,12.32
1/14/2020,1545.10,12.39
1/15/2020,1549.00,12.42
1/16/2020,1554.55,12.32
1/17/2020,1557.60,12.10
1/20/2020,1560.15,12.10
1/21/2020,1551.30,12.85
1/22/2020,1556.90,12.91
1/23/2020,1562.90,12.98
1/24/2020,1564.30,14.56
1/27/2020,1580.10,18.23
1/28/2020,1574.00,16.28
1/29/2020,1573.45,16.39
1/30/2020,1578.25,15.49
1/31/2020,1584.20,18.84
2/3/2020,1574.75,17.97
2/4/2020,1558.35,16.05
2/5/2020,1553.30,15.15
2/6/2020,1563.30,14.96
2/7/2020,1572.65,15.47
2/10/2020,1573.20,15.04
2/11/2020,1570.50,15.18
2/12/2020,1563.70,13.74
2/13/2020,1575.05,14.15
2/14/2020,1581.40,13.68
2/17/2020,1580.80,13.68
2/18/2020,1589.85,14.83
2/19/2020,1604.20,14.38
2/20/2020,1619.00,15.56
2/21/2020,1643.30,17.08
2/24/2020,1671.65,25.03
2/25/2020,1650.30,27.85
2/26/2020,1634.90,27.56
2/27/2020,1652.00,39.16
2/28/2020,1609.85,40.11
3/2/2020,1599.65,33.42
3/3/2020,1615.50,36.82
3/4/2020,1641.85,31.99
3/5/2020,1659.60,39.62
3/6/2020,1683.65,41.94
3/9/2020,1672.50,54.46
3/10/2020,1655.70,47.30
3/11/2020,1653.75,53.90
3/12/2020,1570.70,75.47
3/13/2020,1562.80,57.83
3/16/2020,1487.70,82.69
3/17/2020,1536.20,75.91
3/18/2020,1498.20,76.45
3/19/2020,1474.25,72.00
3/20/2020,1494.40,66.04
3/23/2020,1525.40,61.59
3/24/2020,1605.75,61.67
3/25/2020,1605.45,63.95
3/26/2020,1634.80,61.00
3/27/2020,1617.30,65.54
3/30/2020,1618.30,57.08
3/31/2020,1608.95,53.54
4/1/2020,1576.55,57.06
4/2/2020,1616.80,50.91
4/3/2020,1613.10,46.80
4/6/2020,1648.30,45.24
4/7/2020,1649.25,46.70
4/8/2020,1647.80,43.35
4/9/2020,1680.65,41.67
4/10/2020,1680.65,41.67
4/13/2020,1680.65,41.17
4/14/2020,1741.90,37.76
4/15/2020,1718.65,40.84
4/16/2020,1729.50,40.11
4/17/2020,1692.55,38.15
4/20/2020,1686.20,43.83
4/21/2020,1682.05,45.41
4/22/2020,1710.55,41.98
4/23/2020,1736.25,41.38
4/24/2020,1715.90,35.93
4/27/2020,1714.95,33.29
4/28/2020,1691.55,33.57
4/29/2020,1703.35,31.23
4/30/2020,1702.75,34.15
5/1/2020,1686.25,37.19
5/4/2020,1709.10,35.97
5/5/2020,1699.55,33.61
5/6/2020,1691.50,34.12
5/7/2020,1704.05,31.44
5/8/2020,1704.05,27.98
5/11/2020,1702.75,27.57
5/12/2020,1702.40,33.04
5/13/2020,1708.40,35.28
5/14/2020,1731.60,32.61
5/15/2020,1735.35,31.89
5/18/2020,1734.70,29.30
5/19/2020,1737.95,30.53
5/20/2020,1748.30,27.99
5/21/2020,1724.90,29.53
5/22/2020,1733.55,28.16
5/25/2020,1733.55,28.16
5/26/2020,1720.25,28.01
5/27/2020,1694.60,27.62
5/28/2020,1717.35,28.59
5/29/2020,1728.70,27.51
6/1/2020,1730.60,28.23
6/2/2020,1742.15,26.84
6/3/2020,1705.35,25.66
6/4/2020,1700.05,25.81
6/5/2020,1683.45,24.52
6/8/2020,1690.35,25.81
6/9/2020,1713.50,27.57
6/10/2020,1722.05,27.57
6/11/2020,1738.25,40.79
6/12/2020,1733.50,36.09
6/15/2020,1710.45,34.40
6/16/2020,1719.85,33.67
6/17/2020,1724.35,33.47
6/18/2020,1719.50,32.94
6/19/2020,1734.75,35.12
6/22/2020,1761.85,31.77
6/23/2020,1768.90,31.37
6/24/2020,1766.05,33.84
6/25/2020,1756.55,32.22
6/26/2020,1747.60,34.73
6/29/2020,1771.60,31.78
6/30/2020,1768.10,30.43
7/1/2020,1771.05,28.62
7/2/2020,1777.45,27.68
7/3/2020,1772.90,27.68
7/6/2020,1787.90,27.94
7/7/2020,1789.55,29.43
7/8/2020,1811.10,28.08
7/9/2020,1812.10,29.26
7/10/2020,1803.10,27.29
7/13/2020,1807.50,32.19
7/14/2020,1801.90,29.52
7/15/2020,1804.60,27.76
7/16/2020,1807.70,28.00
7/17/2020,1807.35,25.68
7/20/2020,1815.65,24.46
7/21/2020,1842.55,24.84
7/22/2020,1852.40,24.32
7/23/2020,1878.30,26.08
7/24/2020,1902.10,25.84
7/27/2020,1936.65,24.74
7/28/2020,1940.90,25.44
7/29/2020,1950.90,24.10
7/30/2020,1957.65,24.76
7/31/2020,1964.90,24.46
8/3/2020,1958.55,24.28
8/4/2020,1977.90,23.76
8/5/2020,2048.15,22.99
8/6/2020,2067.15,22.65
8/7/2020,2031.15,22.21
8/10/2020,2044.50,22.13
8/11/2020,1939.65,24.03
8/12/2020,1931.90,22.28
8/13/2020,1944.25,22.13
8/14/2020,1944.75,22.05
8/17/2020,1972.85,21.35
8/18/2020,2008.75,21.51
8/19/2020,1981.00,22.54
8/20/2020,1927.15,22.72
8/21/2020,1924.35,22.54
8/24/2020,1943.95,22.37
8/25/2020,1911.15,22.03
8/26/2020,1932.95,23.27
8/27/2020,1923.85,24.47
8/28/2020,1957.35,22.96
8/31/2020,1957.35,26.41
9/1/2020,1972.35,26.12
9/2/2020,1947.05,26.57
9/3/2020,1940.45,33.60
9/4/2020,1926.30,30.75
9/7/2020,1928.45,30.75
9/8/2020,1910.95,31.46
9/9/2020,1947.20,28.81
9/10/2020,1966.25,29.71
9/11/2020,1947.40,26.87
9/14/2020,1958.70,25.85
9/15/2020,1949.35,25.59
9/16/2020,1961.80,26.04
9/17/2020,1936.25,26.46
9/18/2020,1950.85,25.83
9/21/2020,1909.35,27.78
9/22/2020,1906.00,26.86
9/23/2020,1873.40,28.58
9/24/2020,1861.75,28.51
9/25/2020,1859.70,26.38
9/28/2020,1864.30,26.19
9/29/2020,1883.95,26.27
9/30/2020,1886.90,26.37
10/1/2020,1902.00,26.70
10/2/2020,1903.05,27.63
10/5/2020,1909.60,27.96
10/6/2020,1913.40,29.48
10/7/2020,1884.50,28.06
10/8/2020,1887.45,26.36
10/9/2020,1923.25,25.00
10/12/2020,1925.50,25.07
10/13/2020,1891.30,26.07
10/14/2020,1910.05,26.40
10/15/2020,1891.90,26.97
10/16/2020,1905.05,27.41
10/19/2020,1905.60,29.18
10/20/2020,1898.40,29.35
10/21/2020,1924.15,28.65
10/22/2020,1900.95,28.11
10/23/2020,1903.65,27.55
10/26/2020,1898.45,32.46
10/27/2020,1905.70,33.35
10/28/2020,1869.95,40.28
10/29/2020,1870.30,37.59
10/30/2020,1881.85,38.02
11/2/2020,1889.90,37.13
11/3/2020,1908.30,35.55
11/4/2020,1900.15,29.57
11/5/2020,1938.45,27.58
11/6/2020,1940.80,24.86
11/9/2020,1867.30,25.75
11/10/2020,1878.70,24.80
11/11/2020,1860.95,23.45
11/12/2020,1874.85,25.35
11/13/2020,1890.90,23.10
11/16/2020,1885.60,22.45
11/17/2020,1889.05,22.71
11/18/2020,1876.10,23.84
11/19/2020,1857.35,23.11
11/20/2020,1875.70,23.70
11/23/2020,1840.20,22.66
11/24/2020,1799.60,21.64
11/25/2020,1810.20,21.25
11/26/2020,1807.40,21.25
11/27/2020,1779.30,20.84
11/30/2020,1762.55,20.57
12/1/2020,1810.75,20.77
12/2/2020,1822.60,21.17
12/3/2020,1832.35,21.28
12/4/2020,1843.00,20.79
12/7/2020,1859.95,21.30
12/8/2020,1868.15,20.68
12/9/2020,1841.75,22.27
12/10/2020,1844.35,22.52
12/11/2020,1842.00,23.31
12/14/2020,1831.15,24.72
12/15/2020,1850.65,22.89
12/16/2020,1851.95,22.50
12/17/2020,1890.75,21.93
12/18/2020,1879.75,21.57
12/21/2020,1880.00,25.16
12/22/2020,1877.10,24.23
12/23/2020,1875.00,23.31
12/24/2020,1875.00,21.53
12/25/2020,1875.00,21.53
12/28/2020,1875.00,21.70
12/29/2020,1874.30,23.08
12/30/2020,1887.60,22.77
12/31/2020,1887.60,22.75
1/1/2021,1887.60,22.75
1/4/2021,1943.20,26.97
1/5/2021,1940.35,25.34
1/6/2021,1931.95,25.07
1/7/2021,1920.10,22.37
1/8/2021,1862.90,21.56
1/11/2021,1847.25,24.08
1/12/2021,1841.25,23.33
1/13/2021,1858.85,22.21
1/14/2021,1841.75,23.25
1/15/2021,1839.00,24.34
1/18/2021,1833.05,24.34
1/19/2021,1834.70,23.24
1/20/2021,1856.60,21.58
1/21/2021,1862.10,21.32
1/22/2021,1852.70,21.91
1/25/2021,1856.85,23.19
1/26/2021,1856.60,23.02
1/27/2021,1843.00,37.21
1/28/2021,1853.70,30.21
1/29/2021,1863.80,33.09
2/1/2021,1862.95,30.24
2/2/2021,1833.10,25.56
2/3/2021,1835.45,22.91
2/4/2021,1785.90,21.77
2/5/2021,1802.95,20.87
2/8/2021,1835.25,21.24
2/9/2021,1839.60,21.63
2/10/2021,1842.65,21.99
2/11/2021,1840.10,21.25
2/12/2021,1816.35,19.97
2/15/2021,1817.30,19.97
2/16/2021,1794.25,21.46
2/17/2021,1780.70,21.50
2/18/2021,1773.15,22.49
2/19/2021,1786.20,22.05
2/22/2021,1807.45,23.45
2/23/2021,1799.65,23.11
2/24/2021,1788.00,21.34
2/25/2021,1779.65,28.89
2/26/2021,1742.85,27.95
3/1/2021,1734.15,23.35
3/2/2021,1723.85,24.10
3/3/2021,1711.40,26.67
3/4/2021,1712.10,28.57
3/5/2021,1696.25,24.66
3/8/2021,1687.05,25.47
3/9/2021,1716.90,24.03
3/10/2021,1716.20,22.56
3/11/2021,1724.25,21.91
3/12/2021,1704.80,20.69
3/15/2021,1723.65,20.03
3/16/2021,1735.00,19.79
3/17/2021,1729.65,19.23
3/18/2021,1725.90,21.58
3/19/2021,1735.20,20.95
3/22/2021,1736.15,18.88
3/23/2021,1726.20,20.30
3/24/2021,1730.50,21.20
3/25/2021,1737.30,19.81
3/26/2021,1731.80,18.86
3/29/2021,1705.95,20.74
3/30/2021,1683.95,19.61
3/31/2021,1691.05,19.40
4/1/2021,1726.05,17.33
4/2/2021,1726.05,17.33
4/5/2021,1726.05,17.91
4/6/2021,1744.65,18.12
4/7/2021,1738.05,17.16
4/8/2021,1755.50,16.95
4/9/2021,1741.20,16.69
4/12/2021,1732.85,16.91
4/13/2021,1747.95,16.65
4/14/2021,1735.55,16.99
4/15/2021,1757.20,16.57
4/16/2021,1774.45,16.25
4/19/2021,1774.50,17.29
4/20/2021,1777.85,18.68
4/21/2021,1798.20,17.50
4/22/2021,1787.75,18.71
4/23/2021,1781.80,17.33
4/26/2021,1773.35,17.64
4/27/2021,1784.15,17.56
4/28/2021,1772.20,17.28
4/29/2021,1762.65,17.61
4/30/2021,1767.65,18.61
5/3/2021,1767.65,18.31
5/4/2021,1797.75,19.48
5/5/2021,1782.25,19.15
5/6/2021,1813.15,18.39
5/7/2021,1836.55,16.69
5/10/2021,1840.45,19.66
5/11/2021,1829.10,21.84
5/12/2021,1830.70,27.59
5/13/2021,1821.80,23.13
5/14/2021,1838.10,18.81
5/17/2021,1853.70,19.72
5/18/2021,1866.75,21.34
5/19/2021,1888.45,22.18
5/20/2021,1878.30,20.67
5/21/2021,1875.90,20.15
5/24/2021,1880.15,18.40
5/25/2021,1887.00,18.84
5/26/2021,1899.75,17.36
5/27/2021,1891.45,16.74
5/28/2021,1899.95,16.76
5/31/2021,1899.95,16.76
6/1/2021,1899.35,17.90
6/2/2021,1902.75,17.48
6/3/2021,1866.55,18.04
6/4/2021,1890.60,16.42
6/7/2021,1888.40,16.42
6/8/2021,1893.15,17.07
6/9/2021,1894.60,17.89
6/10/2021,1888.65,16.10
6/11/2021,1881.05,15.65
6/14/2021,1865.60,16.39
6/15/2021,1865.10,17.02
6/16/2021,1860.75,18.15
6/17/2021,1778.70,17.75
6/18/2021,1773.10,20.70
6/21/2021,1775.05,17.89
6/22/2021,1775.05,16.66
6/23/2021,1791.60,16.32
6/24/2021,1784.85,15.97
6/25/2021,1786.65,15.62
6/28/2021,1780.30,15.76
6/29/2021,1755.45,16.02
6/30/2021,1763.15,15.83
7/1/2021,1781.50,15.48
7/2/2021,1786.15,15.07
7/5/2021,1791.35,15.07
7/6/2021,1809.85,16.44
7/7/2021,1804.65,16.20
7/8/2021,1807.70,19.00
7/9/2021,1806.00,16.18
7/12/2021,1792.40,16.17
7/13/2021,1813.85,17.12
7/14/2021,1823.20,16.33
7/15/2021,1823.75,17.01
7/16/2021,1824.30,18.45
7/19/2021,1814.90,22.50
7/20/2021,1823.05,19.73
7/21/2021,1802.15,17.91
7/22/2021,1799.45,17.69
7/23/2021,1799.60,17.20
7/26/2021,1800.20,17.58
7/27/2021,1800.35,19.36
7/28/2021,1796.60,18.31
7/29/2021,1829.30,17.70
7/30/2021,1825.75,18.24
8/2/2021,1811.45,19.46
8/3/2021,1812.65,18.04
8/4/2021,1829.10,17.97
8/5/2021,1800.75,17.28
8/6/2021,1762.90,16.15
8/9/2021,1738.85,16.72
8/10/2021,1723.35,16.79
8/11/2021,1743.60,16.17
8/12/2021,1747.40,15.59
8/13/2021,1773.85,15.45
8/16/2021,1786.35,16.12
8/17/2021,1789.45,17.91
8/18/2021,1783.45,21.57
8/19/2021,1782.05,21.67
8/20/2021,1779.05,18.56
8/23/2021,1802.00,17.15
8/24/2021,1808.45,17.22
8/25/2021,1788.70,16.79
8/26/2021,1786.60,18.84
8/27/2021,1798.50,16.39
8/30/2021,1798.50,16.19
8/31/2021,1814.85,16.48
9/1/2021,1811.80,16.11
9/2/2021,1812.55,16.41
9/3/2021,1823.70,16.41
9/6/2021,1821.60,16.41
9/7/2021,1802.15,18.14
9/8/2021,1786.00,17.96
9/9/2021,1788.25,18.80
9/10/2021,1794.60,20.95
9/13/2021,1793.90,19.37
9/14/2021,1792.75,19.46
9/15/2021,1796.95,18.18
9/16/2021,1747.95,18.69
9/17/2021,1755.95,20.81
9/20/2021,1757.75,25.71
9/21/2021,1774.45,24.36
9/22/2021,1773.40,20.87
9/23/2021,1750.00,18.63
9/24/2021,1746.80,17.75
9/27/2021,1755.30,18.76
9/28/2021,1733.75,23.25
9/29/2021,1737.15,22.56
9/30/2021,1742.80,23.14
10/1/2021,1757.05,21.10
10/4/2021,1754.55,22.96
10/5/2021,1753.20,21.30
10/6/2021,1759.70,21.00
10/7/2021,1762.10,19.54
10/8/2021,1773.25,18.77
10/11/2021,1757.65,20.00
10/12/2021,1767.75,19.85
10/13/2021,1785.70,18.64
10/14/2021,1798.70,16.86
10/15/2021,1772.65,16.30
10/18/2021,1767.85,16.31
10/19/2021,1779.55,15.70
10/20/2021,1778.00,15.49
10/21/2021,1779.30,15.01
10/22/2021,1808.25,15.43
10/25/2021,1805.25,15.24
10/26/2021,1785.55,15.98
10/27/2021,1795.25,16.98
10/28/2021,1803.50,16.53
10/29/2021,1769.15,16.26
11/1/2021,1793.80,16.41
11/2/2021,1790.45,16.03
11/3/2021,1763.45,15.10
11/4/2021,1796.15,15.44
11/5/2021,1801.85,16.48
11/8/2021,1822.35,17.22
11/9/2021,1827.30,17.78
11/10/2021,1859.40,18.73
11/11/2021,1857.90,17.66
11/12/2021,1860.55,16.29
11/15/2021,1859.90,16.49
11/16/2021,1859.20,16.37
11/17/2021,1864.90,17.11
11/18/2021,1860.30,17.59
11/19/2021,1861.10,17.91
11/22/2021,1816.05,19.17
11/23/2021,1789.15,19.38
11/24/2021,1782.05,18.58
11/25/2021,1788.15,18.58
11/26/2021,1800.80,28.62
11/29/2021,1785.95,22.96
11/30/2021,1804.40,27.19
12/1/2021,1789.25,31.12
12/2/2021,1765.00,27.95
12/3/2021,1767.55,30.67
12/6/2021,1778.65,27.18
12/7/2021,1781.35,21.89
12/8/2021,1783.80,19.90
12/9/2021,1776.15,21.58
12/10/2021,1779.75,18.69
12/13/2021,1787.80,20.31
12/14/2021,1776.90,21.89
12/15/2021,1768.65,19.29
12/16/2021,1795.70,20.57
